License.Number,Facility.Name,address,Phone,Facility.Type,Permit.Type,latitude,longitude,Website
11000807,THE LITTLE PEOPLE'S PLACE,30 WRAY AVE SWANNANOA NC 28778,(828) 777-5740,Family CC Home,Three Star Family CC Home License,35.59992499,-82.40973308,https://ncchildcare.ncdhhs.gov/childcaresearch
92003669,THE LITTLE RIVER FAMILY CHILD CARE,2871 ORCHARD TRACE WAY RALEIGH NC 27610,(984) 389-7114,Family CC Home,Four Star Family CC Home License,35.73942165,-78.58861991,https://ncchildcare.ncdhhs.gov/childcaresearch
60002973,THE NEIGHBORHOOD HOME NURSERY AND DAYCARE SERVICES,5227 KODIAK CT CHARLOTTE NC 28215,(704) 597-5874,Family CC Home,One Star Family CC Home License,35.2867466,-80.68600877,https://ncchildcare.ncdhhs.gov/childcaresearch
92001990,THE NEIGHBORHOOD NANNY,4728 CARDINAL GROVE BLVD RALEIGH NC 27616,(919) 866-8833,Family CC Home,Two Star Family CC Home License,35.84330593,-78.54695303,https://ncchildcare.ncdhhs.gov/childcaresearch
26000694,THE PILLAR OF FAITH CHRISTIAN HOME DAY CARE,1723 ARROW RIDGE WAY FAYETTEVILLE NC 28304,(910) 423-6104,Family CC Home,Three Star Family CC Home License,35.0254575,-78.98311874,https://ncchildcare.ncdhhs.gov/childcaresearch
45000420,THE PLAY AND LEARNING CENTER,116 ANTHONY DR E FLAT ROCK NC 28726,(828) 676-9851,Family CC Home,Four Star Family CC Home License,35.28688349,-82.41526946,https://ncchildcare.ncdhhs.gov/childcaresearch
92001531,THE RIGHT DIRECTION DAYCARE,3673 WICKERSHAM WAY RALEIGH NC 27604,(919) 875-8360,Family CC Home,Five Star Family CC Home License,35.81564326,-78.5767271,https://ncchildcare.ncdhhs.gov/childcaresearch
41002316,THE ROBIN'S NEST TOTAL CHILDCARE,1800 HUFFINE MILL  RD  GREENSBORO NC 27405,(910) 778-6744,Family CC Home,Four Star Family CC Home License,36.09781861,-79.72328663,https://ncchildcare.ncdhhs.gov/childcaresearch
11000517,THE ROSE GARDEN,21 JOHN MYRA AVE BLACK MOUNTAIN NC 28711,(828) 357-8017,Family CC Home,Four Star Family CC Home License,35.6303813,-82.31712055,https://ncchildcare.ncdhhs.gov/childcaresearch
60004034,THE VILLAGE CHILD DEVELOPMENT CENTER,1109 TENNYSON DR CHARLOTTE NC 28208,(980) 309-6884,Family CC Home,Four Star Family CC Home License,35.24745453,-80.89056451,https://ncchildcare.ncdhhs.gov/childcaresearch
19000339,THE WRIGHT PLACE DAYCARE,829 PINEY GROVE CHURCH  RD  SILER CITY NC 27344,(919) 548-8901,Family CC Home,Four Star Family CC Home License,35.7586202,-79.47452745,https://ncchildcare.ncdhhs.gov/childcaresearch
32001167,THROUGH FAITH FAMILY CHILD CARE HOME,18 LUCAS DR DURHAM NC 27713,(919) 687-4852,Family CC Home,Four Star Family CC Home License,35.95115968,-78.90735971,https://ncchildcare.ncdhhs.gov/childcaresearch
32002176,TIFF'S BUD'S & BLOSSOMS DAYCARE,1312 ROSEWOOD  ST  DURHAM NC 27701,(919) 672-4888,Family CC Home,Three Star Family CC Home License,35.97484211,-78.89232698,https://ncchildcare.ncdhhs.gov/childcaresearch
41001767,TIFFANY'S DAY CARE,4100 SIR BUXTON PLACE GREENSBORO NC 27405,(336) 621-3712,Family CC Home,Three Star Family CC Home License,36.10080063,-79.73994256,https://ncchildcare.ncdhhs.gov/childcaresearch
46000087,TIM AND DEE G'S HONEY BEES,1521 NC HWY 461 AHOSKIE NC 27910,(252) 332-3000,Family CC Home,Four Star Family CC Home License,36.31631623,-77.07781449,https://ncchildcare.ncdhhs.gov/childcaresearch
32001428,TIMELESS TREASURES HOME DAYCARE,1503 RIDGEWAY AVE DURHAM NC 27701,(919) 598-5175,Family CC Home,Three Star Family CC Home License,35.97136936,-78.88775554,https://ncchildcare.ncdhhs.gov/childcaresearch
98000220,TINABUG CHILDCARE LLC,2902 FIELDSTREAM DR N WILSON NC 27896,(252) 640-2355,Family CC Home,Three Star Family CC Home License,35.7615579,-77.93095678,https://ncchildcare.ncdhhs.gov/childcaresearch
66000065,TINEE'S WORLD CHILDCARE,429 MAIN  ST  SEVERN NC 27877,(252) 395-9001,Family CC Home,Two Star Family CC Home License,36.5152757,-77.19194037,https://ncchildcare.ncdhhs.gov/childcaresearch
34000579,TINY FEET CHRISTIAN DAY CARE,125 TALL PINES CT WINSTON-SALEM NC 27107,(336) 575-0277,Family CC Home,Three Star Family CC Home License,36.09095694,-80.19571184,https://ncchildcare.ncdhhs.gov/childcaresearch
60003047,TINY HANDS AND FEET,11711 RAINY BEND DR HUNTERSVILLE NC 28078,(704) 649-4100,Family CC Home,Five Star Family CC Home License,35.37970426,-80.91432533,https://ncchildcare.ncdhhs.gov/childcaresearch
26002437,TINY IMPRINTS CHILDCARE,695 DOWFIELD DR FAYETTEVILLE NC 28311,(910) 322-4973,Family CC Home,Three Star Family CC Home License,35.11654274,-78.90442576,https://ncchildcare.ncdhhs.gov/childcaresearch
67001091,TINY TOT,505 DION DR HUBERT NC 28539,(910) 326-6519,Family CC Home,One Star Family CC Home License,34.67835362,-77.20013167,https://ncchildcare.ncdhhs.gov/childcaresearch
81000158,TINY TOTS DAY CARE,353 MOUNTAIN VIEW ST FOREST CITY NC 28043,(828) 247-0726,Family CC Home,Four Star Family CC Home License,35.35747103,-81.87128274,https://ncchildcare.ncdhhs.gov/childcaresearch
8005057,TINY TOTS PLAYLAND,2730 LONG FERRY RD SALISBURY NC 28146,(704) 633-3508,Family CC Home,Three Star Family CC Home License,35.69267952,-80.36869345,https://ncchildcare.ncdhhs.gov/childcaresearch
26000368,TINY TOWN DAY CARE,5956 SPINNER RD HOPE MILLS NC 28348,(910) 425-2517,Family CC Home,Three Star Family CC Home License,34.96628659,-78.97133297,https://ncchildcare.ncdhhs.gov/childcaresearch
73000225,TINY TUMMIES HOME DAYCARE,517- A N LAMAR  ST  ROXBORO NC 27573,(336) 322-1975,Family CC Home,Four Star Family CC Home License,36.39971463,-78.98035262,https://ncchildcare.ncdhhs.gov/childcaresearch
47000317,"TONIA'S LEARNING CENTER, LLC",758 BEST  ST  RAEFORD NC 28376,(910) 824-4554,Family CC Home,Three Star Family CC Home License,35.01183988,-79.28902457,https://ncchildcare.ncdhhs.gov/childcaresearch
34000540,TONYA'S TINY TOTS,950 HAZELWOOD DR WINSTON-SALEM NC 27103,(336) 765-2337,Family CC Home,Five Star Family CC Home License,36.06330035,-80.33718565,https://ncchildcare.ncdhhs.gov/childcaresearch
85000105,TONYA'S TOTS,2124 CHESTNUT GROVE  RD  KING NC 27021,(336) 354-8209,Family CC Home,Three Star Family CC Home License,36.3208616,-80.37178872,https://ncchildcare.ncdhhs.gov/childcaresearch
45000280,TORI TOTS AND FRIENDS,534 N OAK  ST  HENDERSONVILLE NC 28792,(828) 808-8423,Family CC Home,Four Star Family CC Home License,35.31701313,-82.47012478,https://ncchildcare.ncdhhs.gov/childcaresearch
36000537,TOSHA'S TINY TOTS,601 TAREYTON DR GASTONIA NC 28052,(704) 300-4678,Family CC Home,Four Star Family CC Home License,35.26225223,-81.23755189,https://ncchildcare.ncdhhs.gov/childcaresearch
54000248,TOTS OF BLESSINGS DAYCARE,1147 ALICE G WRIGHT  RD  LA GRANGE NC 28551,(252) 566-7711,Family CC Home,Four Star Family CC Home License,35.2292767,-77.72771834,https://ncchildcare.ncdhhs.gov/childcaresearch
31000261,TOTS R US CHILDCARE,111 N BRIGHTON AVE WARSAW NC 28398,(910) 226-8076,Family CC Home,Four Star Family CC Home License,35.00146413,-78.08590767,https://ncchildcare.ncdhhs.gov/childcaresearch
92003231,TOUCH OF LOVE,216 ZIRCON LN KNIGHTDALE NC 27545,(919) 825-6353,Family CC Home,Four Star Family CC Home License,35.81232813,-78.46307341,https://ncchildcare.ncdhhs.gov/childcaresearch
60004173,TOUCHED BY AN ANGEL FAMILY CHILDCARE,6321 ROCKSHIRE DR CHARLOTTE NC 28227,(980) 213-5075,Family CC Home,Two Star Family CC Home License,35.22065607,-80.71262563,https://ncchildcare.ncdhhs.gov/childcaresearch
39000269,Toy Tots,323 OWENS  ST  STOVALL NC 27582,(919) 339-4133,Family CC Home,Two Star Family CC Home License,36.44452933,-78.56794533,https://ncchildcare.ncdhhs.gov/childcaresearch
93000012,TOYS AND JOY DAY CARE HOME,169 BELL JOHNSON LN NORLINA NC 27563,(252) 456-4552,Family CC Home,Four Star Family CC Home License,36.44972538,-78.23306934,https://ncchildcare.ncdhhs.gov/childcaresearch
96000526,TRA'S LOVING CARE,1617 BOYETTE DR GOLDSBORO NC 27534,(919) 778-0011,Family CC Home,Four Star Family CC Home License,35.38751547,-77.92451518,https://ncchildcare.ncdhhs.gov/childcaresearch
73000142,TRACY'S FUN LAND,1400 ALLENSVILLE  RD  ROXBORO NC 27574,(336) 597-3284,Family CC Home,Four Star Family CC Home License,36.38266052,-78.95768592,https://ncchildcare.ncdhhs.gov/childcaresearch
64000334,TRAIN UP A CHILD,1213 YORK  ST  ROCKY MOUNT NC 27803,(252) 442-9045,Family CC Home,Three Star Family CC Home License,35.93325408,-77.81903492,https://ncchildcare.ncdhhs.gov/childcaresearch
32001995,"TREASURABLE MOMENTS EARLY LEARNING PROGRAM, LLC",4815 BAY POINT DR DURHAM NC 27713,(984) 439-2063,Family CC Home,Four Star Family CC Home License,35.93848204,-78.91953279,https://ncchildcare.ncdhhs.gov/childcaresearch
12000367,TREASURED MOMENTS FAMILY CHILD CARE,2463 BYRD  RD  MORGANTON NC 28655,(828) 437-6434,Family CC Home,One Star Family CC Home License,35.69533296,-81.74355245,https://ncchildcare.ncdhhs.gov/childcaresearch
26000642,TRIPLE 'S' SHERRY'S SPECIAL SERVICES,7439 SHILLINGLAW CIR FAYETTEVILLE NC 28314,(910) 261-2665,Family CC Home,Three Star Family CC Home License,35.05925344,-79.04468554,https://ncchildcare.ncdhhs.gov/childcaresearch
1000594,TRISH'S LITTLE ANGELS CHILDCARE,2824 BLANCHE DR BURLINGTON NC 27215,(336) 269-5506,Family CC Home,Five Star Family CC Home License,36.07023923,-79.48314157,https://ncchildcare.ncdhhs.gov/childcaresearch
32002207,TRUE COLORS IN HOME DAY CARE,5403 HADRIAN DR DURHAM NC 27703,(984) 329-7541,Family CC Home,Five Star Family CC Home License,35.99030157,-78.81103084,https://ncchildcare.ncdhhs.gov/childcaresearch
92003618,TRULY UNIQUE DAY CARE,3800 CHARLESTON PARK DR RALEIGH NC 27604,(919) 410-9023,Family CC Home,Four Star Family CC Home License,35.82855813,-78.55961948,https://ncchildcare.ncdhhs.gov/childcaresearch
65000817,TRUSTING HANDS,4432 JASON CT WILMINGTON NC 28405,(910) 279-4036,Family CC Home,Three Star Family CC Home License,34.26315613,-77.88313407,https://ncchildcare.ncdhhs.gov/childcaresearch
45000155,TUMBLIN TODDLER,685 CARDINAL RD MILLS RIVER NC 28759,(828) 290-3747,Family CC Home,Four Star Family CC Home License,35.40800031,-82.56197718,https://ncchildcare.ncdhhs.gov/childcaresearch
92003974,Turlynnton's Childcare,9531 WATERWOOD CT RALEIGH NC 27614,(704) 905-1288,Family CC Home,Temporary FCCH License,35.93448477,-78.58232576,https://ncchildcare.ncdhhs.gov/childcaresearch
91000179,TURNER FAMILY CHILD CARE,812 N BECKFORD DR HENDERSON NC 27536,(252) 430-1702,Family CC Home,Three Star Family CC Home License,36.33766106,-78.39691373,https://ncchildcare.ncdhhs.gov/childcaresearch
67000109,TURNER IN HOME DAY CARE HOME,603 WALDEN PL JACKSONVILLE NC 28546,(910) 346-6455,Family CC Home,Three Star Family CC Home License,34.78470095,-77.40765681,https://ncchildcare.ncdhhs.gov/childcaresearch
92003952,Turnip Academy,2339 SCHOOL CREEK PLACE RALEIGH NC 27606,(425) 287-3911,Family CC Home,One Star Family CC Home License,35.74964923,-78.73340893,https://ncchildcare.ncdhhs.gov/childcaresearch
26002387,TUTORING HOUSE LLC,1503 PALMER DR FAYETTEVILLE NC 28303,(910) 483-6263,Family CC Home,Four Star Family CC Home License,35.09585803,-78.93066025,https://ncchildcare.ncdhhs.gov/childcaresearch
86000365,TWINKLE TOTS CHILD CARE HOME,136 JOHNSON AVE MOUNT AIRY NC 27030,(336) 755-3570,Family CC Home,Three Star Family CC Home License,36.45883178,-80.62741306,https://ncchildcare.ncdhhs.gov/childcaresearch
60003306,U R SUCCESS,2324 ROZZELLES FERRY  RD  CHARLOTTE NC 28208,(704) 819-2857,Family CC Home,Four Star Family CC Home License,35.24501252,-80.86509099,https://ncchildcare.ncdhhs.gov/childcaresearch
12000405,ULTIMATE FAMILY HOME DAYCARE,7068 GARMON  ST  CONNELLY SPRINGS NC 28612,(828) 302-5552,Family CC Home,Four Star Family CC Home License,35.75262621,-81.49221727,https://ncchildcare.ncdhhs.gov/childcaresearch
60002455,UNIQUE KIDZ,4711 FOX THORNE DR CHARLOTTE NC 28216,(704) 724-0376,Family CC Home,Four Star Family CC Home License,35.34470858,-80.88807484,https://ncchildcare.ncdhhs.gov/childcaresearch
34001240,UNIQUE OPPORTUNITY CHILD CARE HOME,4157 MILL CREEK  RD  WINSTON-SALEM NC 27106,(336) 725-0555,Family CC Home,Three Star Family CC Home License,36.14805983,-80.31789771,https://ncchildcare.ncdhhs.gov/childcaresearch
32002329,UNIQUELY MADE CHILD CARE,404 FARM HOUSE LN DURHAM NC 27703,(347) 204-1421,Family CC Home,Four Star Family CC Home License,35.98191641,-78.83429567,https://ncchildcare.ncdhhs.gov/childcaresearch
93000099,VAL'S WONDERLAND DAY CARE,262 NO BOTTOM  RD  WARRENTON NC 27589,(252) 257-2864,Family CC Home,Three Star Family CC Home License,36.40111951,-78.18502819,https://ncchildcare.ncdhhs.gov/childcaresearch
32000405,VANESSA ROBINSON'S DAY CARE HOME,404 BUXTON  ST  DURHAM NC 27713,(919) 572-2675,Family CC Home,Two Star Family CC Home License,35.94927139,-78.91216259,https://ncchildcare.ncdhhs.gov/childcaresearch
65000370,VIC'S CHILD CARE,406 KINGSTON RD WILMINGTON NC 28409,(910) 431-8856,Family CC Home,Five Star Family CC Home License,34.19887217,-77.84717769,https://ncchildcare.ncdhhs.gov/childcaresearch
9205324,VICKIE L. VAUGHN DAY CARE HOME,410 E CHATHAM ST APEX NC 27502,(919) 362-7702,Family CC Home,One Star Family CC Home License,35.72897125,-78.84731264,https://ncchildcare.ncdhhs.gov/childcaresearch
92001646,VILLAGE AT WORK HOME CHILD CARE CENTER,500 COLEMAN  ST  RALEIGH NC 27610,(919) 835-0708,Family CC Home,Three Star Family CC Home License,35.77328863,-78.62257852,https://ncchildcare.ncdhhs.gov/childcaresearch
92003844,VILLAGE LEARNING CENTER RALEIGH LLC,3116 MCADAMS DR RALEIGH NC 27604,(919) 332-5983,Family CC Home,Four Star Family CC Home License,35.82971028,-78.58864631,https://ncchildcare.ncdhhs.gov/childcaresearch
32000742,VIRGINIA LINDSAY,2002 MATILENE AVE DURHAM NC 27707,(919) 215-8829,Family CC Home,Three Star Family CC Home License,35.96464953,-78.88686399,https://ncchildcare.ncdhhs.gov/childcaresearch
32002110,VISIJLAND SPANISH IMMERSION FAMILY HOME DAY CARE,5503 FRENCHMAN CREEK DR DURHAM NC 27713,(917) 256-9484,Family CC Home,Three Star Family CC Home License,35.88692007,-78.90183773,https://ncchildcare.ncdhhs.gov/childcaresearch
41002417,VISIONARY HOME DAYCARE,1517 CALDWELL  ST  GREENSBORO NC 27406,(336) 814-1084,Family CC Home,Three Star Family CC Home License,36.05070175,-79.78628634,https://ncchildcare.ncdhhs.gov/childcaresearch
47000323,VIVIAN'S LITTLE ANGELS,1940 BLUE SPRINGS  RD  RED SPRINGS NC 28377,(910) 260-3049,Family CC Home,One Star Family CC Home License,34.92637423,-79.26858051,https://ncchildcare.ncdhhs.gov/childcaresearch
92003343,VONDA'S BUNDLES OF JOY,3609 EERN BRANCH  RD  RALEIGH NC 27610,(919) 264-9785,Family CC Home,Three Star Family CC Home License,35.75204859,-78.58629377,https://ncchildcare.ncdhhs.gov/childcaresearch
41002090,VP LEARNING CENTER,466 WADSWORTH CT HIGH POINT NC 27263,(336) 823-7962,Family CC Home,Four Star Family CC Home License,35.92723845,-79.97578002,https://ncchildcare.ncdhhs.gov/childcaresearch
36000214,WALKER'S HOME OF LOVE AND LEARNING,2868 EBONY AVE GASTONIA NC 28054,(704) 824-1639,Family CC Home,Three Star Family CC Home License,35.26991015,-81.12868137,https://ncchildcare.ncdhhs.gov/childcaresearch
1000636,WALKING BY FAITH DAYCARE,968 W OLD GLENCOE  RD  BURLINGTON NC 27217,(336) 380-5941,Family CC Home,Three Star Family CC Home License,36.12729171,-79.45339731,https://ncchildcare.ncdhhs.gov/childcaresearch
78000468,WANAPOOH DAYCARE LLC,744 N CREEK RD ORRUM NC 28369,(910) 674-4030,Family CC Home,Three Star Family CC Home License,34.48575189,-78.97733715,https://ncchildcare.ncdhhs.gov/childcaresearch
74000874,WANDA'S DAY CARE,4427 W PERRY  ST  FARMVILLE NC 27828,(252) 753-8683,Family CC Home,Four Star Family CC Home License,35.59032509,-77.59461796,https://ncchildcare.ncdhhs.gov/childcaresearch
9000011,WANDA'S DAY CARE HOME,9096 RIVER  RD  WHITE OAK NC 28399,(910) 866-4260,Family CC Home,Four Star Family CC Home License,34.81869719,-78.79540466,https://ncchildcare.ncdhhs.gov/childcaresearch
74000257,WANDA'S LEARNING PLACE,2420 MYRTLE  ST  WINTERVILLE NC 28590,(252) 341-2458,Family CC Home,Three Star Family CC Home License,35.53258895,-77.4021758,https://ncchildcare.ncdhhs.gov/childcaresearch
72000033,WANDA'S LITTLE DAY CARE,1491 NEW HOPE  RD  HERTFORD NC 27944,(252) 619-0744,Family CC Home,Four Star Family CC Home License,36.17923208,-76.35757411,https://ncchildcare.ncdhhs.gov/childcaresearch
34000648,WANDA'S LITTLE WONDERS,1915 LODGECREST LN PFAFFTOWN NC 27040,(336) 923-0040,Family CC Home,Five Star Family CC Home License,36.1919771,-80.32935997,https://ncchildcare.ncdhhs.gov/childcaresearch
26002282,WATCH US GROW LEARNING CENTER,203 LOVINGTON DR FAYETTEVILLE NC 28303,(910) 261-8912,Family CC Home,Three Star Family CC Home License,35.08495655,-79.01534724,https://ncchildcare.ncdhhs.gov/childcaresearch
19000078,WATSON'S DAY CARE HOME,279 JORDAN GROVE RD SILER CITY NC 27344,(919) 545-1273,Family CC Home,Three Star Family CC Home License,35.73105608,-79.50498104,https://ncchildcare.ncdhhs.gov/childcaresearch
26002438,WE ARE THE FUTURE CHILDCARE,320 VANSTORY  ST  FAYETTEVILLE NC 28301,(910) 480-1161,Family CC Home,Four Star Family CC Home License,35.04246912,-78.87818046,https://ncchildcare.ncdhhs.gov/childcaresearch
18000579,WE KARE TOO HOME DAYCARE,4564 BERRY CAP DR CONOVER NC 28613,(828) 449-1230,Family CC Home,Three Star Family CC Home License,35.76030539,-81.20020035,https://ncchildcare.ncdhhs.gov/childcaresearch
92003444,WEE CARE CHRISTIAN LEARNING CENTER,3305 MARCONY WAY RALEIGH NC 27610,(919) 675-9239,Family CC Home,Four Star Family CC Home License,35.73809059,-78.53975867,https://ncchildcare.ncdhhs.gov/childcaresearch
92000175,WEE ONE'S DAY CARE HOME,206 LEEWARD CT CARY NC 27511,(919) 418-4001,Family CC Home,One Star Family CC Home License,35.75872692,-78.8001036,https://ncchildcare.ncdhhs.gov/childcaresearch
26002302,WELOVE CHILDCARE,1448 AULTROY DR FAYETTEVILLE NC 28306,(910) 299-2748,Family CC Home,Three Star Family CC Home License,35.0019594,-78.94388405,https://ncchildcare.ncdhhs.gov/childcaresearch
35000159,WHAT A BLESSING CHILD CARE,15 JOYFUL LN LOUISBURG NC 27549,(919) 729-0130,Family CC Home,Five Star Family CC Home License,36.19324865,-78.29583735,https://ncchildcare.ncdhhs.gov/childcaresearch
92003248,WHOLE CHILD CARE CENTER,3205 GROVESHIRE DR RALEIGH NC 27616,(919) 900-0355,Family CC Home,Four Star Family CC Home License,35.87346689,-78.52551063,https://ncchildcare.ncdhhs.gov/childcaresearch
93000071,WILLIAMS FAMILY CHILD CARE HOME,150 JORDAN  RD  NORLINA NC 27563,(252) 456-1128,Family CC Home,Three Star Family CC Home License,36.4310023,-78.22468271,https://ncchildcare.ncdhhs.gov/childcaresearch
60003882,WINGZ OF LOVE DAYCARE,4911 MORGAN  ST  CHARLOTTE NC 28208,(704) 910-4563,Family CC Home,Four Star Family CC Home License,35.26853552,-80.89347143,https://ncchildcare.ncdhhs.gov/childcaresearch
26002515,WISDOM OF THE YOUNG CHILD,2127 YATES RANCH  RD  HOPE MILLS NC 28348,(910) 261-5992,Family CC Home,Four Star Family CC Home License,34.9691966,-78.993511,https://ncchildcare.ncdhhs.gov/childcaresearch
32002057,WONDER KIDS HOME DAY CARE,1602 CALIPER WAY DURHAM NC 27713,(919) 544-7451,Family CC Home,One Star Family CC Home License,35.94013305,-78.92282518,https://ncchildcare.ncdhhs.gov/childcaresearch
25000502,WONDERLAND FCCH,855 WASHINGTON POST RD LOT 210 NEW BERN NC 28562,(252) 636-6913,Family CC Home,Four Star Family CC Home License,35.15847442,-77.11550291,https://ncchildcare.ncdhhs.gov/childcaresearch
32002268,WONDERTOTS LEARNING ACADEMY,620 CECIL ST DURHAM NC 27707,(919) 225-9264,Family CC Home,Four Star Family CC Home License,35.97113603,-78.89846598,https://ncchildcare.ncdhhs.gov/childcaresearch
36000426,WOODS WORLD FAMILY CHILD CARE,4369 TIMBERWOOD DR GASTONIA NC 28056,(704) 824-2654,Family CC Home,Five Star Family CC Home License,35.22461765,-81.11806146,https://ncchildcare.ncdhhs.gov/childcaresearch
